 

stn;time;tso005s0;gre000z0;tre200s0;tre005s0;rre150z0;ure000s0
AGMDAR;201807032220;22.4;0;18.1;18.1;0.0;81.9
AGMDAR;201807032230;22.4;0;18.6;17.8;0.0;78.3
AGMDAR;201807032240;22.3;0;18.8;18.0;0.0;76.9
AGMDAR;201807032250;22.3;0;18.3;18.0;0.0;75.8
AGMDAR;201807032300;22.2;0;18.5;17.9;0.0;75.3
AGMDAR;201807032310;22.2;0;18.5;17.8;0.0;73.8
AGMDAR;201807032320;22.2;0;18.5;17.6;0.0;72.8
AGMDAR;201807032330;22.1;0;18.6;17.6;0.0;72.7
AGMDAR;201807032340;22.1;0;19.0;17.6;0.0;72.0
AGMDAR;201807032350;22.0;0;19.1;17.6;0.0;73.7
AGMDAR;201807040000;22.0;0;19.3;17.8;0.0;72.1
AGMDAR;201807040010;22.0;0;18.6;18.0;0.0;81.5
AGMDAR;201807040020;21.9;0;18.2;18.1;0.0;85.4
AGMDAR;201807040030;21.9;0;17.7;18.0;0.0;83.6
AGMDAR;201807040040;21.9;0;17.8;17.5;0.0;77.8
AGMDAR;201807040050;21.8;0;17.3;17.3;0.0;80.9
AGMDAR;201807040100;21.8;0;16.8;17.0;0.0;84.3
AGMDAR;201807040110;21.8;0;16.7;16.8;0.0;85.2
AGMDAR;201807040120;21.7;0;16.6;16.8;0.0;85.0
AGMDAR;201807040130;21.7;0;16.9;16.6;0.0;83.7
AGMDAR;201807040140;21.7;0;16.7;16.5;0.0;87.7
AGMDAR;201807040150;21.6;0;16.5;16.5;0.0;86.7
AGMDAR;201807040200;21.6;0;16.4;16.3;0.0;85.9
AGMDAR;201807040210;21.6;0;17.1;16.3;0.0;82.1
AGMDAR;201807040220;21.5;0;16.9;16.2;0.0;83.4
AGMDAR;201807040230;21.5;0;16.7;16.2;0.0;86.4
AGMDAR;201807040240;21.4;0;16.4;16.1;0.0;88.4
AGMDAR;201807040250;21.4;0;16.3;16.1;0.0;88.9
AGMDAR;201807040300;21.4;0;16.1;16.0;0.0;89.5
AGMDAR;201807040310;21.3;0;16.2;16.1;0.0;88.9
AGMDAR;201807040320;21.3;0;15.8;16.1;0.0;90.2
AGMDAR;201807040330;21.3;0;16.1;15.6;0.0;87.2
AGMDAR;201807040340;21.2;1;16.0;15.5;0.0;84.6
AGMDAR;201807040350;21.2;2;15.9;15.8;0.0;84.3
AGMDAR;201807040400;21.2;5;15.9;15.9;0.0;84.0
AGMDAR;201807040410;21.1;13;16.2;15.8;0.0;81.5
AGMDAR;201807040420;21.1;37;16.9;16.3;0.0;78.0
AGMDAR;201807040430;21.1;64;17.0;17.0;0.0;78.0
AGMDAR;201807040440;21.0;89;17.5;17.6;0.0;77.3
AGMDAR;201807040450;21.0;116;16.6;17.9;0.0;86.8
AGMDAR;201807040500;20.9;145;16.1;18.2;0.0;91.5
AGMDAR;201807040510;20.9;177;16.5;18.6;0.0;89.9
AGMDAR;201807040520;20.9;207;17.3;19.4;0.0;85.9
AGMDAR;201807040530;20.8;235;18.3;20.1;0.0;80.8
AGMDAR;201807040540;20.8;266;18.8;20.4;0.0;77.7
AGMDAR;201807040550;20.8;298;19.7;20.8;0.0;74.8
AGMDAR;201807040600;20.8;331;20.4;22.1;0.0;72.6
AGMDAR;201807040610;20.8;364;20.7;23.0;0.0;72.5
AGMDAR;201807040620;20.8;395;20.5;23.5;0.0;74.7
AGMDAR;201807040630;-;-;-;-;-;-
AGMDAR;201807040640;20.8;457;21.0;25.3;0.0;74.3
AGMDAR;201807040650;20.8;488;21.4;26.0;0.0;72.9
AGMDAR;201807040700;20.8;520;22.0;26.5;0.0;70.0
AGMDAR;201807040710;20.8;552;23.1;26.9;0.0;66.9
AGMDAR;201807040720;20.9;581;22.9;27.2;0.0;65.0
AGMDAR;201807040730;20.9;611;22.9;28.6;0.0;68.5
AGMDAR;201807040740;20.9;638;23.3;29.6;0.0;66.2
AGMDAR;201807040750;20.9;667;23.2;30.1;0.0;65.7
AGMDAR;201807040800;21.0;695;23.5;29.8;0.0;65.4
AGMDAR;201807040810;21.0;719;23.4;30.2;0.0;64.6
AGMDAR;201807040820;21.0;745;23.7;31.2;0.0;63.3
AGMDAR;201807040830;21.1;769;23.8;31.4;0.0;62.6
AGMDAR;201807040840;21.1;794;24.3;31.8;0.0;59.3
AGMDAR;201807040850;21.2;815;24.8;32.5;0.0;58.2
AGMDAR;201807040900;21.2;838;25.0;33.3;0.0;57.5
AGMDAR;201807040910;21.3;858;25.2;33.9;0.0;56.0
AGMDAR;201807040920;21.3;875;25.7;35.1;0.0;55.9
AGMDAR;201807040930;21.4;893;25.7;36.2;0.0;56.0
AGMDAR;201807040940;21.4;911;26.0;37.3;0.0;52.8
AGMDAR;201807040950;21.5;926;26.5;37.9;0.0;51.6
AGMDAR;201807041000;21.6;941;26.7;38.5;0.0;51.3
AGMDAR;201807041010;21.7;954;26.7;38.7;0.0;50.3
AGMDAR;201807041020;21.7;966;26.9;38.8;0.0;49.0
AGMDAR;201807041030;21.8;977;27.1;39.4;0.0;47.0
AGMDAR;201807041040;21.9;983;27.5;40.1;0.0;42.7
AGMDAR;201807041050;22.0;985;28.0;40.8;0.0;42.9
AGMDAR;201807041100;22.1;968;28.0;41.1;0.0;42.9
AGMDAR;201807041110;22.2;982;27.9;41.3;0.0;41.5
AGMDAR;201807041120;22.2;1022;28.3;41.9;0.0;40.9
AGMDAR;201807041130;22.3;1030;28.4;41.8;0.0;40.8
AGMDAR;201807041140;22.4;989;28.7;42.0;0.0;39.4
AGMDAR;201807041150;22.5;953;28.7;41.7;0.0;39.0
AGMDAR;201807041200;22.6;798;28.8;41.0;0.0;39.3
AGMDAR;201807041210;22.7;1014;29.1;40.8;0.0;35.4
AGMDAR;201807041220;22.7;1032;29.2;41.5;0.0;36.8
AGMDAR;201807041230;22.8;1105;29.5;42.0;0.0;36.4
AGMDAR;201807041240;22.9;762;29.2;40.4;0.0;34.9
AGMDAR;201807041250;23.0;1055;29.5;39.8;0.0;35.0
AGMDAR;201807041300;23.0;635;29.2;38.7;0.0;35.3
AGMDAR;201807041310;23.1;760;29.0;36.8;0.0;36.8
AGMDAR;201807041320;23.2;643;29.1;36.4;0.0;36.6
AGMDAR;201807041330;23.3;907;29.4;37.1;0.0;36.3
AGMDAR;201807041340;23.3;723;29.5;37.1;0.0;35.2
AGMDAR;201807041350;23.4;575;29.0;34.8;0.0;35.2
AGMDAR;201807041400;23.4;782;29.4;35.1;0.0;34.7
AGMDAR;201807041410;23.5;810;29.8;35.4;0.0;33.6
AGMDAR;201807041420;23.5;792;30.1;34.9;0.0;32.7
AGMDAR;201807041430;23.6;550;29.6;33.6;0.0;32.3
AGMDAR;201807041440;23.6;363;29.3;32.4;0.0;34.3
AGMDAR;201807041450;23.6;224;28.4;30.8;0.0;39.0
AGMDAR;201807041500;23.7;208;28.4;29.7;0.0;38.5
AGMDAR;201807041510;23.7;187;27.9;28.8;0.0;40.7
AGMDAR;201807041520;23.7;183;27.4;28.2;0.0;43.9
AGMDAR;201807041530;23.7;190;27.4;27.9;0.0;44.6
AGMDAR;201807041540;23.7;200;27.3;27.7;0.0;49.8
AGMDAR;201807041550;23.7;215;27.2;27.8;0.0;46.4
AGMDAR;201807041600;23.7;349;27.7;27.9;0.0;43.7
AGMDAR;201807041610;23.8;391;28.0;28.2;0.0;47.8
AGMDAR;201807041620;23.7;471;28.3;28.0;0.0;47.8
AGMDAR;201807041630;23.7;321;28.1;27.4;0.0;47.9
AGMDAR;201807041640;23.7;230;27.7;26.6;0.0;48.4
AGMDAR;201807041650;23.7;147;27.3;26.1;0.0;46.6
AGMDAR;201807041700;23.7;141;26.8;25.8;0.0;46.8
AGMDAR;201807041710;23.7;144;26.7;25.8;0.0;46.7
AGMDAR;201807041720;23.7;118;26.6;25.4;0.0;47.3
AGMDAR;201807041730;23.7;102;26.0;25.1;0.0;50.2
AGMDAR;201807041740;23.7;98;25.7;24.9;0.0;49.8
AGMDAR;201807041750;23.6;91;25.5;24.7;0.0;47.5
AGMDAR;201807041800;23.6;84;25.5;24.4;0.0;44.9
AGMDAR;201807041810;23.6;83;25.7;24.1;0.0;42.1
AGMDAR;201807041820;23.6;65;25.6;23.6;0.0;42.7
AGMDAR;201807041830;23.5;47;25.2;22.7;0.0;44.2
AGMDAR;201807041840;23.5;36;24.6;22.4;0.0;46.7
AGMDAR;201807041850;23.5;25;24.1;22.0;0.0;48.8
AGMDAR;201807041900;23.5;18;24.1;21.8;0.0;48.7
AGMDAR;201807041910;23.4;11;24.0;21.6;0.0;48.9
AGMDAR;201807041920;23.4;6;23.8;21.4;0.0;50.8
AGMDAR;201807041930;-;-;-;-;-;-
AGMDAR;201807041940;23.3;0;23.5;21.4;0.0;57.0
AGMDAR;201807041950;23.3;0;23.4;21.6;0.0;56.6
AGMDAR;201807042000;23.3;0;23.2;21.5;0.0;52.8
AGMDAR;201807042010;23.2;0;24.0;20.8;0.0;44.9
AGMDAR;201807042020;23.2;0;22.4;19.9;0.0;56.1
AGMDAR;201807042030;23.2;0;22.7;19.2;0.0;51.2
AGMDAR;201807042040;23.1;0;22.7;18.9;0.0;51.4
AGMDAR;201807042050;23.1;0;22.2;19.1;0.0;53.6
AGMDAR;201807042100;23.0;0;24.0;19.1;0.0;45.7
AGMDAR;201807042110;23.0;0;21.8;19.1;0.0;62.8
AGMDAR;201807042120;23.0;0;20.4;18.9;0.0;70.9
AGMDAR;201807042130;22.9;0;20.0;18.8;0.0;72.8
AGMDAR;201807042140;22.9;0;19.2;18.4;0.0;81.2
AGMDAR;201807042150;22.9;0;18.7;17.9;0.0;84.5
AGMDAR;201807042200;22.8;0;18.1;17.8;0.0;90.0
AGMDAR;201807042210;22.8;0;18.1;18.0;0.0;90.7
AGMDAR;201807042220;22.7;0;18.3;18.4;0.0;87.0
AGMDAR;201807042230;22.7;0;18.1;18.4;0.0;89.4
AGMDAR;201807042240;22.6;0;18.1;18.3;0.0;89.8
AGMDAR;201807042250;22.6;0;17.9;18.5;0.0;91.0
AGMDAR;201807042300;22.5;0;18.2;18.4;0.0;86.4
AGMDAR;201807042310;22.5;0;17.9;18.3;0.0;88.8
AGMDAR;201807042320;22.5;0;17.7;18.4;0.0;90.9
AGMDAR;201807042330;22.4;0;17.6;18.4;0.0;91.3
AGMDAR;201807042340;22.4;0;17.5;18.3;0.0;93.0
AGMDAR;201807042350;22.3;0;17.9;18.3;0.0;90.3
AGMDAR;201807050000;22.3;0;17.8;18.4;0.0;90.0
AGMDAR;201807050010;22.3;0;17.6;18.4;0.0;91.0
AGMDAR;201807050020;22.2;0;17.4;18.3;0.0;92.5
AGMDAR;201807050030;22.2;0;17.1;18.0;0.0;93.4
AGMDAR;201807050040;22.2;0;16.9;17.9;0.0;94.6
AGMDAR;201807050050;22.1;0;16.9;17.6;0.0;94.7
AGMDAR;201807050100;22.1;0;17.0;17.5;0.0;93.3
AGMDAR;201807050110;22.1;0;17.0;17.4;0.0;92.4
AGMDAR;201807050120;22.0;0;16.8;17.5;0.0;92.9
AGMDAR;201807050130;22.0;0;16.5;17.5;0.0;94.0
AGMDAR;201807050140;21.9;0;16.5;17.5;0.0;94.3
AGMDAR;201807050150;21.9;0;16.7;17.5;0.0;92.1
AGMDAR;201807050200;21.9;0;16.6;17.4;0.0;91.3
AGMDAR;201807050210;21.8;0;16.6;17.3;0.0;91.8
AGMDAR;201807050220;21.8;0;16.6;17.4;0.0;92.7
AGMDAR;201807050230;21.7;0;16.8;17.6;0.0;90.7
AGMDAR;201807050240;21.7;0;16.8;17.6;0.0;91.9
AGMDAR;201807050250;21.7;0;16.8;17.7;0.0;94.4
AGMDAR;201807050300;21.6;0;16.8;17.8;0.0;95.7
AGMDAR;201807050310;21.6;0;16.8;17.9;0.0;96.3
AGMDAR;201807050320;21.6;0;16.8;17.9;0.0;96.8
AGMDAR;201807050330;21.5;0;16.6;17.9;0.0;97.0
AGMDAR;201807050340;21.5;0;16.4;17.8;0.0;96.9
AGMDAR;201807050350;21.4;0;16.6;17.7;0.0;96.6
AGMDAR;201807050400;21.4;0;16.8;17.7;0.0;96.1
AGMDAR;201807050410;21.4;1;16.8;17.8;0.0;95.8
AGMDAR;201807050420;21.3;5;16.6;17.7;0.0;95.8
AGMDAR;201807050430;21.3;10;16.6;17.7;0.0;96.1
AGMDAR;201807050440;21.3;14;16.8;17.9;0.0;96.3
AGMDAR;201807050450;21.2;17;17.0;18.0;0.0;96.3
AGMDAR;201807050500;21.2;43;17.2;18.1;0.0;95.9
AGMDAR;201807050510;21.2;33;17.1;18.5;0.0;95.8
AGMDAR;201807050520;21.1;56;17.1;18.5;0.0;95.3
AGMDAR;201807050530;21.1;58;17.2;18.6;0.0;95.1
AGMDAR;201807050540;21.1;81;17.5;18.8;0.0;95.1
AGMDAR;201807050550;21.0;62;17.5;19.0;0.0;95.1
AGMDAR;201807050600;21.0;64;17.4;19.1;0.0;94.9
AGMDAR;201807050610;21.0;124;17.6;19.2;0.0;94.9
AGMDAR;201807050620;20.9;222;17.9;20.1;0.0;94.2
AGMDAR;201807050630;-;-;-;-;-;-
AGMDAR;201807050640;20.9;181;18.4;20.5;0.0;88.7
AGMDAR;201807050650;20.9;196;18.3;20.3;0.0;89.5
AGMDAR;201807050700;20.8;224;18.5;20.7;0.0;89.7
AGMDAR;201807050710;20.8;296;18.7;20.9;0.0;87.6
AGMDAR;201807050720;20.8;300;19.0;21.3;0.0;87.2
AGMDAR;201807050730;20.8;407;19.3;22.0;0.0;86.0
AGMDAR;201807050740;20.8;391;19.4;22.4;0.0;84.5
AGMDAR;201807050750;20.8;519;19.6;22.8;0.0;83.8
AGMDAR;201807050800;20.7;297;19.5;22.7;0.0;83.7
AGMDAR;201807050810;20.7;245;19.5;21.8;0.0;83.8
AGMDAR;201807050820;20.7;197;19.4;21.0;0.0;83.2
AGMDAR;201807050830;20.8;277;19.6;20.9;0.0;79.2
AGMDAR;201807050840;20.8;261;19.8;21.3;0.0;78.2
AGMDAR;201807050850;20.8;276;19.9;21.1;0.0;73.7
AGMDAR;201807050900;20.8;342;20.1;21.2;0.0;72.9
AGMDAR;201807050910;20.8;399;20.3;22.1;0.0;72.4
AGMDAR;201807050920;20.8;638;20.6;23.5;0.0;69.4
AGMDAR;201807050930;20.8;1043;21.6;26.6;0.0;66.3
AGMDAR;201807050940;20.8;634;21.4;26.5;0.0;65.9
AGMDAR;201807050950;20.9;862;21.4;26.6;0.0;63.9
AGMDAR;201807051000;20.9;971;22.2;28.4;0.0;64.6
AGMDAR;201807051010;20.9;1022;22.7;29.5;0.0;63.0
AGMDAR;201807051020;20.9;890;22.6;29.4;0.0;61.4
AGMDAR;201807051030;21.0;798;22.6;28.2;0.0;61.5
AGMDAR;201807051040;21.1;204;21.7;25.7;0.0;62.6
AGMDAR;201807051050;21.1;879;22.3;26.5;0.0;61.0
AGMDAR;201807051100;21.2;659;22.7;27.9;0.0;57.1
AGMDAR;201807051110;21.3;313;21.8;25.5;0.0;59.5
AGMDAR;201807051120;21.4;618;22.4;25.5;0.0;59.2
AGMDAR;201807051130;21.5;635;22.8;26.4;0.0;57.9
AGMDAR;201807051140;21.6;614;22.7;25.8;0.0;59.1
AGMDAR;201807051150;21.6;459;22.8;26.2;0.0;57.1
AGMDAR;201807051200;21.7;318;22.5;25.8;0.0;57.2
AGMDAR;201807051210;21.8;634;22.5;25.2;0.0;58.0
AGMDAR;201807051220;21.8;1071;23.6;27.9;0.0;53.8
AGMDAR;201807051230;21.9;1016;24.2;29.3;0.0;53.5
AGMDAR;201807051240;21.9;1145;24.4;30.2;0.0;53.5
AGMDAR;201807051250;22.0;1040;24.4;30.7;0.0;51.9
AGMDAR;201807051300;22.1;565;23.7;28.9;0.0;52.8
AGMDAR;201807051310;22.1;674;23.4;28.2;0.0;54.2
AGMDAR;201807051320;22.2;214;22.4;26.6;0.0;56.1
AGMDAR;201807051330;22.3;175;21.5;24.4;0.0;58.8
AGMDAR;201807051340;22.4;222;21.4;23.9;0.0;60.0
AGMDAR;201807051350;22.4;428;21.5;24.4;0.0;59.9
AGMDAR;201807051400;22.5;891;22.7;27.2;0.0;54.7
AGMDAR;201807051410;22.5;293;21.8;26.1;0.0;57.2
AGMDAR;201807051420;22.6;190;21.5;24.1;0.0;57.0
AGMDAR;201807051430;22.6;174;21.2;23.1;0.0;60.1
AGMDAR;201807051440;22.7;152;20.8;22.4;0.0;53.9
AGMDAR;201807051450;22.7;140;20.3;21.7;0.0;51.7
AGMDAR;201807051500;22.7;160;19.9;21.7;0.0;54.0
AGMDAR;201807051510;22.7;134;19.1;20.6;0.0;61.0
AGMDAR;201807051520;22.7;224;19.1;19.9;0.0;63.8
AGMDAR;201807051530;22.7;260;19.6;20.1;0.0;62.7
AGMDAR;201807051540;22.7;244;19.9;20.1;0.0;62.3
AGMDAR;201807051550;22.7;172;20.2;20.0;0.0;60.7
AGMDAR;201807051600;22.7;129;20.3;20.5;0.0;61.0
AGMDAR;201807051610;22.7;119;20.2;20.1;0.0;59.5
AGMDAR;201807051620;22.7;121;20.1;19.7;0.0;60.6
AGMDAR;201807051630;22.6;103;20.0;19.6;0.0;59.0
AGMDAR;201807051640;22.6;98;19.9;19.6;0.0;58.5
AGMDAR;201807051650;22.6;90;19.7;19.5;0.0;60.0
AGMDAR;201807051700;22.6;84;19.5;19.7;0.0;58.8
AGMDAR;201807051710;22.5;70;19.2;19.4;0.0;60.8
AGMDAR;201807051720;22.5;49;18.9;18.8;0.0;61.4
AGMDAR;201807051730;22.5;57;19.1;18.5;0.0;57.1
AGMDAR;201807051740;22.5;66;19.1;18.6;0.0;57.1
AGMDAR;201807051750;22.4;65;19.0;18.7;0.0;58.9
AGMDAR;201807051800;22.4;56;19.0;19.3;0.0;60.0
AGMDAR;201807051810;22.4;38;19.1;18.9;0.0;57.4
AGMDAR;201807051820;22.3;38;18.8;18.8;0.0;58.8
AGMDAR;201807051830;22.3;25;18.5;18.7;0.0;62.0
AGMDAR;201807051840;22.3;17;18.5;18.7;0.0;61.6
AGMDAR;201807051850;22.2;11;18.2;18.1;0.0;63.9
AGMDAR;201807051900;22.2;9;17.9;17.5;0.0;66.3
AGMDAR;201807051910;22.1;8;17.5;17.3;0.0;70.7
AGMDAR;201807051920;22.1;5;16.9;17.3;0.0;77.0
AGMDAR;201807051930;-;-;-;-;-;-
AGMDAR;201807051940;22.0;0;16.9;17.5;0.0;76.9
AGMDAR;201807051950;22.0;0;16.8;17.5;0.0;78.1
AGMDAR;201807052000;22.0;0;16.6;17.3;0.0;81.1
AGMDAR;201807052010;21.9;0;16.6;17.2;0.0;81.8
AGMDAR;201807052020;21.9;0;16.4;17.4;0.0;84.2
AGMDAR;201807052030;21.9;0;16.3;17.4;0.0;84.6
AGMDAR;201807052040;21.8;0;16.6;17.4;0.0;82.3
AGMDAR;201807052050;21.8;0;16.6;17.5;0.0;81.0
AGMDAR;201807052100;21.8;0;16.6;17.5;0.0;81.8
AGMDAR;201807052110;21.7;0;16.4;17.5;0.0;84.2
AGMDAR;201807052120;21.7;0;16.0;17.4;0.0;88.1
AGMDAR;201807052130;21.7;0;16.0;17.2;0.0;88.1
AGMDAR;201807052140;21.6;0;15.9;16.7;0.0;86.9
AGMDAR;201807052150;21.6;0;15.8;16.5;0.0;87.9
AGMDAR;201807052200;21.6;0;15.6;16.4;0.0;88.7
AGMDAR;201807052210;21.5;0;15.6;16.1;0.0;89.2
AGMDAR;201807052220;21.5;0;15.6;16.1;0.0;89.6
AGMDAR;201807052230;21.5;0;15.4;16.3;0.0;90.7
AGMDAR;201807052240;21.4;0;15.3;16.4;0.0;91.7
AGMDAR;201807052250;21.4;0;15.3;16.4;0.0;91.5
AGMDAR;201807052300;21.4;0;15.2;16.4;0.0;91.7
AGMDAR;201807052310;21.3;0;15.2;16.3;0.0;91.4
AGMDAR;201807052320;21.3;0;15.1;16.3;0.0;90.9
AGMDAR;201807052330;21.3;0;15.1;16.1;0.0;91.2
AGMDAR;201807052340;21.2;0;15.0;16.1;0.0;91.9
AGMDAR;201807052350;21.2;0;15.1;16.0;0.0;91.5
AGMDAR;201807060000;21.2;0;15.2;16.0;0.0;91.7
AGMDAR;201807060010;21.1;0;15.2;16.0;0.0;91.2
AGMDAR;201807060020;21.1;0;15.1;16.0;0.0;91.8
AGMDAR;201807060030;21.1;0;15.0;15.9;0.0;92.5
AGMDAR;201807060040;21.0;0;15.0;15.9;0.0;92.8
AGMDAR;201807060050;21.0;0;15.1;15.9;0.0;92.9
AGMDAR;201807060100;21.0;0;15.1;16.0;0.0;92.7
AGMDAR;201807060110;20.9;0;15.1;16.0;0.0;92.4
AGMDAR;201807060120;20.9;0;15.2;16.0;0.0;92.4
AGMDAR;201807060130;20.9;0;15.2;15.8;0.0;91.6
AGMDAR;201807060140;20.8;0;15.2;15.8;0.0;91.8
AGMDAR;201807060150;20.8;0;15.2;15.9;0.0;92.2
AGMDAR;201807060200;20.8;0;15.2;16.2;0.0;92.8
AGMDAR;201807060210;20.7;0;15.1;16.3;0.0;93.1
AGMDAR;201807060220;20.7;0;15.2;16.3;0.0;92.6
AGMDAR;201807060230;20.7;0;15.2;16.2;0.0;92.2
AGMDAR;201807060240;20.7;0;15.2;16.1;0.0;92.1
AGMDAR;201807060250;20.6;0;15.2;16.2;0.0;92.2
AGMDAR;201807060300;20.6;0;15.2;16.3;0.0;92.5
AGMDAR;201807060310;20.6;0;15.2;16.5;0.0;92.9
AGMDAR;201807060320;20.5;0;15.3;16.5;0.0;93.0
AGMDAR;201807060330;20.5;0;15.3;16.5;0.0;92.7
AGMDAR;201807060340;20.5;0;15.3;16.4;0.0;92.4
AGMDAR;201807060350;20.5;1;15.3;16.1;0.0;92.1
AGMDAR;201807060400;20.4;1;15.3;16.1;0.0;92.5
AGMDAR;201807060410;20.4;2;15.3;16.1;0.0;92.5
AGMDAR;201807060420;20.4;6;15.4;16.1;0.0;91.8
AGMDAR;201807060430;20.3;14;15.4;16.3;0.0;92.3
AGMDAR;201807060440;20.3;10;15.4;16.5;0.0;92.7
AGMDAR;201807060450;20.3;10;15.3;16.7;0.0;93.5
AGMDAR;201807060500;20.3;15;15.3;16.7;0.0;93.7
AGMDAR;201807060510;20.2;26;15.4;16.8;0.0;93.4
AGMDAR;201807060520;20.2;23;15.6;16.6;0.0;92.2
AGMDAR;201807060530;20.2;14;15.6;16.7;0.0;92.1
AGMDAR;201807060540;20.1;18;15.5;16.3;0.0;92.9
AGMDAR;201807060550;20.1;35;15.4;16.4;0.0;94.0
AGMDAR;201807060600;20.1;45;15.5;16.7;0.0;94.3
AGMDAR;201807060610;20.1;78;15.6;17.2;0.0;94.5
AGMDAR;201807060620;20.0;194;15.8;17.8;0.0;94.3
AGMDAR;201807060630;-;-;-;-;-;-
AGMDAR;201807060640;20.0;203;16.4;18.6;0.0;92.8
AGMDAR;201807060650;19.9;181;16.5;18.7;0.0;91.5
AGMDAR;201807060700;19.9;202;16.5;18.6;0.0;91.0
AGMDAR;201807060710;19.9;242;16.6;18.7;0.0;90.6
AGMDAR;201807060720;19.8;298;17.0;19.4;0.0;90.1
AGMDAR;201807060730;19.8;286;17.4;19.7;0.0;89.1
AGMDAR;201807060740;19.8;207;17.3;19.5;0.0;88.0
AGMDAR;201807060750;19.8;108;17.0;18.9;0.0;89.3
AGMDAR;201807060800;19.8;152;17.1;18.7;0.0;89.2
AGMDAR;201807060810;19.7;201;17.4;19.1;0.0;88.4
AGMDAR;201807060820;19.7;251;17.5;19.7;0.0;87.9
AGMDAR;201807060830;19.7;194;17.6;19.8;0.0;87.2
AGMDAR;201807060840;19.7;198;17.8;19.7;0.0;86.2
AGMDAR;201807060850;19.7;248;18.1;19.7;0.0;86.8
AGMDAR;201807060900;19.7;305;18.3;20.3;0.0;85.7
AGMDAR;201807060910;19.7;298;18.3;20.5;0.0;85.6
AGMDAR;201807060920;19.6;570;18.7;21.7;0.0;85.1
AGMDAR;201807060930;19.6;834;19.6;23.5;0.0;80.8
AGMDAR;201807060940;19.6;530;19.4;22.9;0.0;79.8
AGMDAR;201807060950;19.6;413;19.3;21.7;0.0;80.4
AGMDAR;201807061000;19.6;489;19.4;21.4;0.0;78.6
AGMDAR;201807061010;19.6;467;20.2;22.6;0.0;75.2
AGMDAR;201807061020;19.6;412;20.1;22.1;0.0;74.1
AGMDAR;201807061030;19.6;496;20.1;22.1;0.0;75.5
AGMDAR;201807061040;19.6;567;20.6;23.2;0.0;74.2
AGMDAR;201807061050;19.6;466;20.6;23.5;0.0;73.0
AGMDAR;201807061100;19.7;1016;21.3;24.6;0.0;72.7
AGMDAR;201807061110;19.7;878;21.8;26.1;0.0;67.5
AGMDAR;201807061120;19.8;571;21.0;23.2;0.0;69.0
AGMDAR;201807061130;19.8;1028;21.8;24.2;0.0;66.4
AGMDAR;201807061140;19.8;797;21.5;24.8;0.0;65.2
AGMDAR;201807061150;19.9;860;21.6;24.4;0.0;64.8
AGMDAR;201807061200;19.9;1120;22.6;26.9;0.0;61.6
AGMDAR;201807061210;20.0;233;21.7;25.2;0.0;63.0
AGMDAR;201807061220;20.2;170;21.2;21.8;0.0;66.5
AGMDAR;201807061230;20.2;411;21.4;21.3;0.0;65.7
AGMDAR;201807061240;20.2;983;23.3;25.7;0.0;60.7
AGMDAR;201807061250;20.3;270;22.5;24.3;0.0;62.7
AGMDAR;201807061300;20.5;127;21.6;22.2;0.0;64.1
AGMDAR;201807061310;20.6;99;20.7;20.1;0.0;69.2
AGMDAR;201807061320;20.7;138;19.6;19.6;0.0;79.4
AGMDAR;201807061330;20.8;213;20.0;20.7;0.0;78.6
AGMDAR;201807061340;20.8;263;20.6;21.9;0.0;79.3
AGMDAR;201807061350;20.8;282;21.0;22.7;0.0;76.7
AGMDAR;201807061400;20.8;368;21.2;23.4;0.0;80.0
AGMDAR;201807061410;20.9;366;21.5;23.8;0.0;75.4
AGMDAR;201807061420;20.9;516;21.8;24.1;0.0;70.6
AGMDAR;201807061430;20.8;739;22.8;25.1;0.0;62.9
AGMDAR;201807061440;20.9;499;22.5;23.8;0.0;63.4
AGMDAR;201807061450;20.9;379;22.4;23.5;0.0;66.4
AGMDAR;201807061500;20.9;479;22.4;23.2;0.0;67.0
AGMDAR;201807061510;20.9;548;23.0;24.5;0.0;62.9
AGMDAR;201807061520;20.9;526;22.9;24.1;0.0;61.3
AGMDAR;201807061530;20.9;454;23.0;23.5;0.0;62.2
AGMDAR;201807061540;20.9;349;22.9;23.4;0.0;62.9
AGMDAR;201807061550;21.0;318;22.7;23.1;0.0;62.1
AGMDAR;201807061600;21.1;265;22.4;21.9;0.0;65.1
AGMDAR;201807061610;21.1;196;22.2;21.2;0.0;64.8
AGMDAR;201807061620;21.1;163;22.1;20.8;0.0;64.2
AGMDAR;201807061630;21.2;163;21.9;20.7;0.0;66.7
AGMDAR;201807061640;21.2;144;21.7;20.3;0.0;68.2
AGMDAR;201807061650;21.2;152;21.6;20.0;0.0;67.2
AGMDAR;201807061700;21.2;152;21.5;19.9;0.0;67.0
AGMDAR;201807061710;21.3;149;21.2;19.5;0.0;66.1
AGMDAR;201807061720;21.3;157;20.8;19.1;0.0;64.7
AGMDAR;201807061730;21.3;245;21.1;19.4;0.0;65.3
AGMDAR;201807061740;21.3;209;21.3;19.8;0.0;65.9
AGMDAR;201807061750;21.3;144;21.1;19.7;0.0;66.1
AGMDAR;201807061800;21.3;73;20.7;19.2;0.0;67.0
AGMDAR;201807061810;21.3;45;20.4;18.7;0.0;70.1
AGMDAR;201807061820;21.3;33;20.2;18.5;0.0;70.4
AGMDAR;201807061830;21.3;27;20.2;18.3;0.0;70.1
AGMDAR;201807061840;21.3;16;20.0;18.1;0.0;70.3
